Date,Longitude,Latitude
2013,-122.0595289,38.51691526
2013,-121.6294901,36.19672817
2013,-118.0235966,34.1957626
2014,-122.687513,38.57177
2014,-121.3504744,38.55319262
2014,-121.78806,37.08361
2014,-122.663945,38.456694
2014,-122.664857,38.454824
2014,-122.797413,38.430582
2014,-117.619308,33.709479
2014,-122.722606,38.549722
2014,-120.100684,39.35239
2014,-119.563049,37.778318
2014,-119.563049,37.778318
2014,-122.571979,38.133029
2014,-118.104336,34.193807
2014,-118.095972,34.181723
2014,-122.666732,38.453471
2014,-122.150867,37.278783
2014,-122.344104,37.428961
2014,-121.090291,38.710654
2014,-121.069611,38.680416
2014,-118.023956,34.195283
2014,-118.023956,34.195283
2014,-118.102334,34.194563
2014,-118.02,34.196829
2014,-118.025451,34.183755
2014,-118.307835,34.113795
2014,-118.295213,34.119265
2014,-118.307784,34.115018
2014,-118.296908,34.125111
2014,-122.179626,37.359276
2014,-122.788782,38.626182
2014,-122.188311,37.313101
2014,-118.685776,34.082327
2014,-122.666316,38.454623
2014,-122.578754,37.954688
2014,-123.827836,40.137791
2014,-122.682506,38.445414
2014,-118.7456632,34.03671834
2014,-121.8503056,37.17390219
2014,-118.024026,34.199657
2014,-118.292727,34.12092
2014,-118.295013,34.119297
2014,-118.292726,34.120925
2014,-122.2603078,37.17115052
2014,-118.292725,34.120925
2014,-118.293134,34.119026
2014,-118.2861415,34.11845488
2014,-118.2926373,34.12050779
2014,-118.023271,34.196228
2014,-122.063859,37.087087
2014,-122.7504942,38.85707489
2014,-118.3072392,34.11551647
2014,-119.588234,37.75
2014,-120.382172,37.98295
2014,-121.842625,39.736752
2014,-121.866633,39.740303
2014,-121.825194,39.736513
2014,-121.82911,39.735041
2014,-121.83038,39.734213
2014,-121.82985,39.734289
2014,-122.709681,38.448693
2014,-121.763775,39.736199
2014,-122.6822555,38.44298265
2014,-122.756118,38.518416
2014,-122.505415,38.222875
2014,-118.146052,34.266413
2014,-118.146707,34.265875
2014,-121.807976,36.2704212
2014,-121.7925239,37.08470262
2014,-123.1762755,39.25637418
2014,-123.7917247,39.4933341
2014,-117.7979542,34.0936029
2014,-118.3068816,34.11426996
2014,-122.4196249,40.58624748
2014,-122.9129745,38.44732727
2014,-122.4820859,38.31155958
2014,-124.0851133,41.79794043
2014,-120.3068588,38.27523868
2014,-118.8486512,36.10006669
2014,-118.8774121,36.10794732
2014,-121.7613885,36.2276834
2014,-119.6875503,37.71746468
2014,-122.6314216,38.42642533
2014,-122.623435,38.44142229
2014,-116.7426,33.75756389
2014,-116.7194228,33.73679137
2014,-118.8318885,36.82389787
2015,-118.02414,34.195855
2015,-122.7122,38.452232
2015,-121.288864,38.152281
2015,-121.296252,38.146987
2015,-118.3076214,34.11050812
2015,-118.3075113,34.108493
2015,-118.3090964,34.0968751
2015,-118.3070421,34.11393133
2015,-118.3069781,34.1138385
2015,-118.3070724,34.11379639
2015,-118.30706,34.113752
2015,-122.271156,37.401631
2015,-122.271156,37.401631
2015,-120.95895,38.223862
2015,-120.630866,38.712841
2015,-122.652783,38.453899
2015,-122.382674,37.547445
2015,-122.690409,38.351853
2015,-122.653213,38.455916
2015,-122.179626,37.359276
2015,-122.29169,37.477915
2015,-117.657721,34.238055
2015,-118.022821,34.196074
2015,-118.110903,34.192266
2015,-123.01203,38.541775
2015,-118.183824,34.218876
2015,-118.2998017,34.1040741
2015,-118.2998017,34.1040741
2015,-118.2998017,34.1040741
2015,-118.3076971,34.11427754
2015,-118.3079715,34.11379605
2015,-118.307539,34.110875
2015,-118.307764,34.114384
2015,-118.3079647,34.11389425
2015,-122.477887,38.300876
2015,-122.58015,37.95462
2015,-118.297396,34.12370222
2015,-118.2925221,34.12037957
2015,-118.2917729,34.11983792
2015,-118.290155,34.120862
2015,-118.3090784,34.0969352
2015,-118.3079765,34.11235265
2015,-122.895475,38.122538
2015,-122.029062,38.491702
2015,-117.628791,34.248898
2015,-120.706036,35.184886
2015,-118.734337,34.10063
2015,-121.289118,38.151608
2015,-118.293128,34.118219
2015,-122.120666,37.334605
2015,-122.595513,38.358601
2015,-121.289118,38.151608
2015,-117.915213,34.345462
2015,-122.621455,38.519001
2015,-117.814474,34.009267
2015,-118.030286,34.201456
2015,-122.711878,38.452555
2015,-118.098166,34.177293
2015,-118.023271,34.196228
2015,-118.029477,34.201287
2015,-118.2942423,34.11899858
2015,-118.2919679,34.1174116
2015,-121.290531,38.14987
2015,-121.290531,38.14987
2015,-118.308005,34.114047
2015,-118.3073341,34.11351104
2015,-118.165967,34.213703
2015,-119.588058,37.744582
2015,-121.289118,38.151608
2015,-121.289118,38.151608
2015,-118.753613,34.040178
2015,-118.296383,34.141612
2015,-118.297559,34.140106
2015,-118.296623,34.141137
2015,-118.033101,34.20829
2015,-120.337386,37.709808
2015,-118.297253,34.140622
2015,-119.950885,37.574515
2015,-122.179524,37.334528
2015,-122.17999,37.329161
2015,-117.657793,34.238775
2015,-117.209378,34.271991
2015,-121.943575,36.512016
2015,-118.095221,34.25534
2015,-117.83769,34.325583
2015,-122.666302,38.453521
2015,-122.667622,38.452253
2015,-122.598946,38.36035
2015,-118.7867234,34.02267163
2015,-118.307433,34.11205
2015,-118.307275,34.1136
2015,-122.909418,38.149114
2015,-122.472013,37.586281
2015,-123.214451,38.897959
2015,-118.307608,34.113271
2015,-118.308203,34.114613
2015,-118.307507,34.1132
2015,-122.703445,38.459892
2015,-118.307582,34.11217
2015,-122.152348,37.276397
2015,-120.268668,38.246606
2015,-118.791376,34.032494
2015,-121.808716,37.08909
2015,-122.349128,37.423227
2015,-119.792164,34.504709
2015,-118.2942,34.136554
2015,-122.1925056,37.17199935
2015,-122.801303,38.035158
2015,-118.033275,34.207814
2015,-118.025451,34.183755
2015,-119.558172,37.741241
2015,-118.025533,34.200116
2015,-118.022738,34.195836
2015,-122.623791,38.43475
2015,-118.295211,34.141277
2015,-118.296331,34.141456
2015,-118.297088,34.14069
2015,-117.989817,34.184229
2015,-118.9490461,34.8203947
2015,-121.291869,38.149059
2015,-121.800206,38.527558
2015,-121.803553,38.526903
2015,-118.057993,34.224777
2015,-121.7120361,36.47872381
2015,-123.0056763,38.53170851
2015,-118.296178,34.141516
2015,-120.8514306,38.68259006
2015,-118.7926145,34.02128644
2015,-122.4703868,38.5052429
2015,-117.1892078,34.2483396
2015,-122.0281211,38.49196131
2015,-122.602213,37.98604572
2015,-122.1012515,37.33320687
2015,-122.2230895,37.17138243
2015,-117.7962094,34.08720017
2015,-120.8481287,38.7276189
2015,-116.614675,33.83772375
2015,-122.1614891,37.35049772
2015,-118.0079269,34.32773736
2015,-122.9618382,38.7761347
2015,-121.7824383,39.22354604
2015,-122.2781845,41.20614907
2015,-122.0103823,38.33147766
2015,-118.7520566,34.03902339
2015,-122.632162,38.424885
2015,-117.619375,33.71071921
2015,-123.797677,39.27267901
2015,-121.9465533,36.51914512
2015,-122.3520112,38.30339195
2016,-118.3069687,34.11573651
2016,-121.942282,36.515912
2016,-122.254207,37.391989
2016,-122.273701,37.111795
2016,-122.657547,38.458966
2016,-120.618957,35.285059
2016,-122.122908,37.284324
2016,-117.049552,34.049966
2016,-122.220991,37.354439
2016,-120.15207,41.860533
2016,-118.8179142,34.01949713
2016,-122.863812,38.516037
2016,-122.865103,38.515428
2016,-117.6352146,34.24903986
2016,-118.307471,34.110943
2016,-117.9283591,34.35658944
2016,-118.8180385,34.0196614
2016,-118.14781,34.265605
2016,-118.0181429,34.20976526
2016,-122.6334695,38.33205547
2016,-122.3858602,37.58175638
2016,-122.603425,38.363086
2016,-122.315769,37.398037
2016,-122.760501,37.998787
2016,-122.5190179,38.43861211
2016,-122.7419561,38.494959
2016,-119.123313,34.813372
2016,-122.739619,38.49455866
2016,-117.8351488,34.32478164
2016,-116.902632,33.341831
2016,-122.801533,38.035214
2016,-118.14276,34.264985
2016,-121.340576,38.55473729
2016,-122.7290776,38.02774557
2016,-118.2335866,34.2381742
2016,-116.8691042,33.89968583
2016,-118.886157,34.173305
2016,-121.182321,37.6948292
2016,-122.312808,37.40873609
2016,-122.850033,38.40697
2016,-118.3079843,34.1140226
2016,-122.6039657,37.9103488
2016,-122.2200787,37.25287212
2016,-118.3077239,34.1141152
2016,-118.145799,34.21733199
2016,-120.4424715,34.90390134
2016,-117.8399112,34.2936312
2016,-118.241043,34.236251
2016,-119.1127396,34.80854765
2016,-117.8596973,34.35527017
2016,-119.5936038,37.7455701
2016,-119.1311502,34.81468416
2016,-120.6895273,38.36396615
2016,-120.6879323,38.36420294
2016,-118.3072486,34.11233412
2016,-117.6501954,34.3628162
2016,-122.125571,37.150577
2016,-122.098309,37.330774
2016,-118.9648104,36.73888412
2016,-117.7220215,34.3751799
2016,-118.981601,36.7510404
2016,-117.1278072,34.22704948
2016,-117.1331362,34.2256521
2016,-118.085,34.16224
2016,-122.6566565,38.45281429
2016,-122.4792744,38.300642
2016,-117.1377969,34.23275609
2016,-116.9412634,34.0403825
2016,-121.7345228,37.16848313
2016,-121.373726,41.212582
2016,-122.6534271,38.45540349
2016,-122.4816185,38.32207563
2016,-118.0607204,34.27603366
2016,-117.8451825,34.31899345
2016,-117.8317494,34.32688617
2016,-122.0989802,37.33228594
2016,-122.175775,37.32088832
2016,-121.3102606,38.61728453
2016,-120.6287241,35.45864879
2016,-120.988589,39.24531926
2016,-117.8113371,34.00747051
2016,-119.5660436,37.73953273
2016,-116.7229986,33.74818356
2016,-118.3067102,34.11484373
2016,-119.1261845,34.81444378
2016,-117.8338257,34.33500954
2016,-118.0232713,34.1962282
2016,-122.1365279,37.35010009
2016,-121.5605664,40.91432335
2016,-118.1463289,34.26584789
2016,-118.146286,34.26587076
2016,-122.687768,38.45213116
2016,-121.4177199,38.57931422
2016,-118.16635,34.20628667
2016,-118.1534207,34.25970563
2016,-118.1117101,34.21825724
2016,-118.1180095,34.21835049
2016,-120.60419,35.392486
2016,-122.6974368,38.45938101
2016,-118.0404686,34.2554661
2016,-118.0235956,34.19683314
2016,-122.7052903,38.44878267
2016,-120.0440669,38.90792317
2016,-119.5902157,37.74841591
2016,-122.0619875,37.08528242
2016,-119.6095,37.7288001
2016,-117.6233774,34.2695866
2016,-122.5576279,38.41689255
2016,-119.303232,34.448531
2016,-118.5984255,34.31219684
2016,-118.5984255,34.31219684
2016,-118.0185673,34.20045606
2016,-122.0921331,37.3355276
2016,-122.330393,40.599757
2016,-118.7530774,34.03955223
2016,-123.8274497,40.13388073
2016,-123.8274124,40.12972298
2016,-122.13241,38.241364
2016,-123.8270206,40.12922148
2016,-119.5590525,37.73091394
2016,-118.5997313,36.7932188
2016,-122.1600448,37.35212619
2017,-121.0922098,35.55487126
2017,-117.4348354,33.61697804
2017,-121.3099837,38.61562137
2017,-122.0148504,39.2179335
2017,-118.1454277,34.26582501
2017,-122.5952715,38.3586282
2017,-121.3106114,38.60141505
2017,-117.8005278,34.08159736
2017,-117.6318171,34.26460582
2017,-121.7960858,37.40025721
2017,-119.5933387,37.74566746
2017,-122.9118955,38.15927359
2017,-117.9948348,34.16601839
2017,-122.1367478,37.35032184
2017,-120.6923249,38.36442354
2017,-121.2938901,38.73024903
2017,-122.250158,38.277844
2017,-122.5790229,39.37378942
2017,-118.4856026,34.10885446
2017,-119.5927789,37.7461204
2017,-122.8394222,38.45634447
2017,-122.5345516,38.44532078
2017,-122.0403821,37.0298689
2017,-122.0403821,37.0298689
2017,-122.0993471,37.33258839
2017,-119.5986971,37.7427271
2017,-122.0150399,39.21957748
2017,-123.009793,38.463315
2017,-122.7119377,38.45465927
2017,-118.0439932,34.22533769
2017,-118.0413504,34.22490485
2017,-117.8189731,34.16351339
2017,-119.5719123,37.73871823
2017,-122.5978839,38.35863547
2017,-122.6036292,38.36356557
2017,-122.6036882,38.36352322
2017,-117.6003344,33.6520091
2017,-122.291863,37.4404186
2017,-118.0130017,34.32133833
2017,-122.5987154,38.35972914
2017,-118.1488287,34.26507025
2017,-121.18347,38.82948856
2017,-116.7189513,33.7523776
2017,-121.1637497,38.96006675
2017,-120.984504,38.76348982
2017,-118.1415841,34.21829205
2017,-118.1422627,34.21763998
2017,-121.0715284,38.68121657
2017,-118.7131119,34.10209358
2017,-120.681789,38.381027
2017,-118.1488609,34.26525754
2017,-121.0786104,38.70020818
2017,-121.1878252,38.67050053
2017,-117.9899991,34.17561287
2017,-117.9897228,34.17706855
2017,-119.9928547,38.92155642
2017,-123.4200804,38.68909281
2017,-118.6173148,34.31674648
2017,-119.951325,37.5746024
2017,-116.72332,33.74902
2017,-122.0301139,38.49251252
2017,-118.5863343,35.987807
2017,-117.5941319,34.23867673
2017,-117.6305294,34.24924795
2017,-118.1446621,34.2659595
2017,-118.1469727,34.26586071
2017,-118.1446244,34.26569272
2017,-118.0229237,34.19783357
2017,-117.8353107,34.32445904
2017,-119.9621092,38.9466877
2017,-118.1863685,34.1978997
2017,-117.7998174,34.08189944
2017,-119.6563757,37.53504265
2017,-118.1468332,34.26590623
2017,-118.1464952,34.26595056
2017,-118.1493759,34.26509049
2017,-118.1796741,34.22314797
2017,-122.137343,37.350968
2017,-118.0572474,34.22507418
2017,-118.1492118,34.2650449
2017,-122.590634,37.98521
2017,-122.2772276,37.10493746
2017,-117.9130841,34.34694399
2017,-118.1399429,34.2671736
2017,-122.4882674,38.00163645
2017,-118.1746852,34.21580986
2017,-118.6260834,34.32103297
2017,-117.8129459,34.33476607
2017,-118.5143173,34.31296369
2017,-117.1995955,34.2407797
2017,-120.6338478,35.45384304
2017,-121.084828,35.540555
2017,-122.3121986,41.16657887
2017,-122.3121986,41.16657887
2017,-122.3294592,37.39337988
2017,-117.8307654,34.34732003
2017,-122.6477339,38.45478718
2017,-118.5133511,34.3089869
2017,-118.5133622,34.30903682
2017,-120.771036,38.6780368
2017,-122.3866674,37.38313123
2017,-122.332592,37.40831226
2017,-118.7484311,36.5588334
2017,-122.3317552,37.40867019
2017,-122.007213,37.171126
2017,-118.1480992,34.26535649
2017,-123.0165754,38.4684565
2017,-118.0564071,34.2249455
2017,-121.6238612,39.75118951
2017,-121.8112564,39.74407888
2017,-122.5903469,38.35795402
2017,-122.5885767,38.35776052
2017,-118.024385,34.19742769
2017,-118.024385,34.19742769
2017,-118.024621,34.19748094
2017,-118.1673789,34.20686395
2017,-121.3385975,38.63409217
2017,-122.2746027,37.09486725
2017,-121.8043903,39.74705309
2017,-116.9014031,33.34074159
2017,-116.8663734,33.35916254
2017,-122.5723689,37.8928126
2017,-117.7132836,34.09861327
2017,-122.1512961,37.29660108
2017,-121.8262246,39.73790196
2017,-122.870016,38.083534
2017,-120.15207,41.8605328
2017,-122.7528917,38.431145
2017,-118.1534529,34.26341324
2017,-118.147925,34.26537
2017,-117.1885037,34.24837024
2017,-118.128959,34.226476
2017,-122.6400805,38.45463054
2017,-118.287907,34.201646
2017,-118.1482782,34.2158194
2017,-118.1551055,34.25892833
2017,-118.1747948,34.2138933
2017,-118.0167675,34.32429955
2017,-118.1446621,34.2659595
2017,-118.0221555,34.18719167
2017,-121.063639,39.139644
2017,-123.3555656,39.4096079
2017,-117.268876,34.24159575
2017,-118.0081028,34.32638
2017,-121.3135806,38.59965602
2017,-118.1479359,34.2158097
2017,-117.6589752,34.2363809
2017,-118.3077571,34.11353013
2017,-118.0058911,34.3267932
2017,-122.2760296,37.0967341
2017,-117.6003344,33.6520091
2017,-118.1462401,34.2689256
2017,-118.0058911,34.3267932
2017,-118.0052528,34.326705
2017,-120.4371713,34.90275648
2017,-118.5125967,34.30823
2017,-122.7613485,38.52852814
2017,-122.7619198,38.52791215
2017,-121.2914228,38.14986314
2017,-119.595468,37.75040919
2017,-116.9008003,34.2378874
2017,-121.916292,36.54818086
2017,-121.8117871,39.74343297
2017,-122.338257,37.401201
2017,-122.0707258,37.04572298
2017,-117.7742529,34.1509107
2017,-119.758036,34.422434
2017,-121.1644417,38.68278845
2017,-122.103912,37.33221
2017,-122.109255,37.330828
2017,-119.597551,37.73674619
2017,-119.810147,34.542986
2017,-121.0314759,38.22600825
2017,-120.8418974,35.34701371
2017,-118.5014743,36.49606355
2017,-122.3594677,37.53377302
2017,-116.6378338,33.81095938
2017,-119.5808601,37.7440633
2017,-119.5936038,37.7455701
2017,-116.7478218,33.7853585
2017,-119.4475694,38.42053611
2017,-119.5871622,37.7487473
2017,-120.1767869,34.53291986
2017,-121.0840046,35.5416789
2017,-117.1586363,34.0229202
2017,-121.5727239,39.8352151
2017,-118.0173445,34.32389972
2017,-121.7061357,37.011992
2017,-122.3784052,40.58942969
2017,-122.1029042,37.33377564
2017,-122.5122219,38.3642717
2017,-124.0689968,40.86857987
2017,-119.5969165,37.74717733
2017,-118.0166498,34.3237101
2017,-119.5874199,37.7485956
2017,-118.6900976,36.6085538
2017,-118.7437088,36.5582777
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2017,-122.5120463,38.3428366
2018,-118.1560777,34.19871067
2018,-118.1598204,34.21623337
2018,-122.3320341,37.40630099
2018,-122.2894583,37.27595
2018,-117.8234982,33.97790481
2018,-122.331841,37.40870428
2018,-122.2219495,37.16891204
2018,-118.4244308,35.75484844
2018,-122.006784,37.171451
2018,-122.1428083,38.24091486
2018,-122.0974374,37.33017413
2018,-120.4584717,38.136575
2018,-119.5909117,37.74713
2018,-122.9168449,38.37188715
2018,-120.8918533,38.80482833
2018,-118.1462914,34.26594805
2018,-123.4764147,39.07550996
2018,-123.4340883,38.70062
2018,-118.0244528,34.20388014
2018,-122.3317337,37.40377831
2018,-122.3047614,37.11665822
2018,-120.6922917,35.625655
2018,-118.1462155,34.21763297
2018,-118.1460762,34.21680325
2018,-118.1448131,34.21791084
2018,-118.1454,34.21748667
2018,-118.1451651,34.21715282
2018,-118.1450063,34.21889326
2018,-118.1453017,34.21734469
2018,-122.059203,37.286801
2018,-118.1448445,34.217195
2018,-118.148278,34.215819
2018,-121.964114,37.199221
2018,-118.1497805,34.26503333
2018,-119.3767651,34.64396863
2018,-118.1456162,34.267513
2018,-122.92838,38.633288
2018,-118.0574699,34.22503535
2018,-120.7415028,35.3234724
2018,-117.9871351,34.1749564
2018,-122.5897363,38.01872934
2018,-123.9428506,41.8399245
2018,-122.0113023,37.09743659
2018,-122.59945,38.44046667
2018,-121.965623,37.201061
2018,-122.9376625,38.63676027
2018,-118.1458445,34.21782
2018,-117.1709157,33.45557615
2018,-116.9329161,34.08960472
2018,-117.9914333,34.17301667
2018,-122.6115044,38.43441258
2018,-122.5025147,38.43735639
2018,-121.9391492,38.36308704
2018,-118.1466305,34.26595333
2018,-121.1859251,37.6916385
2018,-116.9064456,33.34249898
2018,-121.0474167,39.20691333
2018,-121.734952,37.167252
2018,-118.0193512,34.19678958
2018,-118.0327305,34.20752
2018,-121.8985666,37.1605016
2018,-122.4857031,38.32225924
2018,-122.7035093,38.45593145
2018,-118.152831,34.256592
2018,-117.993645,34.16981333
2018,-117.6898309,34.16875109
2018,-121.8752035,36.56116112
2018,-116.8983722,33.33697641
2018,-117.9908133,34.17649167
2018,-117.6939,34.17027167
2018,-122.3107266,37.41059617
2018,-123.4340533,38.7007
2018,-121.1071145,38.95448923
2018,-116.9075775,33.34447527
2018,-118.5124719,34.30794146
2018,-122.0069123,37.17109142
2018,-122.0629978,36.9990715
2018,-117.8712117,34.4049583
2018,-117.6764059,34.20535281
2018,-117.660251,34.23597811
2018,-117.6605822,34.23601803
2018,-122.5902117,38.01822783
2018,-118.2954597,34.11919479
2018,-121.1826633,37.69147167
2018,-122.7197022,38.45832354
2018,-117.9117107,34.34712112
2018,-122.0619875,37.09022925
2018,-118.1328307,34.22275771
2018,-117.7221319,34.3753586
2018,-117.9756276,34.28453936
2018,-116.9100747,33.34613447
2018,-118.1458888,34.217705
2018,-118.1466769,34.21514198
2018,-121.883004,37.214067
2018,-118.1469593,34.2658948
2018,-118.1468055,34.26587833
2018,-122.60102,37.90902833
2018,-118.5129467,34.3105478
2018,-118.1466362,34.26035558
2018,-118.1466362,34.26035558
2018,-123.0093455,38.80913214
2018,-122.71142,38.458205
2018,-119.5664199,37.7394419
2018,-118.2066654,34.15227547
2018,-122.10121,37.33259
2018,-121.9829615,36.97792757
2018,-117.1995383,34.24077
2018,-122.8343667,38.465745
2018,-118.1461333,34.26584667
2018,-122.0063912,36.97251743
2018,-117.7811493,34.13545741
2018,-121.9424359,36.51500966
2018,-117.612674,34.2465858
2018,-122.8349533,38.62873
2018,-122.6970889,38.38306111
2018,-116.7028967,33.75490395
2018,-118.5134053,34.31036968
2018,-122.0564747,36.99896625
2018,-118.0377417,34.20541769
2018,-121.8524922,36.47294142
2018,-118.146225,34.21783833
2018,-116.6859524,33.7648628
2018,-122.0016167,39.669655
2018,-117.1612785,34.04396273
2018,-119.5896443,37.74461647
2018,-122.1161771,37.33423608
2018,-118.7412884,36.6073555
2018,-118.1302259,34.1923456
2018,-118.1456329,34.20176118
2018,-116.6844184,33.7645371
2018,-120.5128633,38.50592833
2018,-118.5133308,34.31146211
2018,-118.0178528,34.20156167
2018,-121.9878217,36.99185833
2018,-121.8501109,38.64880783
2018,-117.7142518,34.09856706
2018,-117.6577341,34.2386416
2018,-118.1528393,34.25696875
2018,-117.6289435,34.2486167
2018,-121.7979711,37.08237586
2018,-121.7950988,37.08312774
2018,-119.3414509,34.45318563
2018,-121.8010563,37.0823689
2018,-119.9922828,38.18816399
2018,-121.795281,37.085578
2018,-117.8074928,34.08019658
2018,-117.8075535,34.07640677
2018,-117.8065964,34.07547565
2018,-117.8081942,34.07757068
2018,-117.7953077,34.09420287
2018,-122.0626953,37.03839293
2018,-118.5489367,36.79280833
2018,-116.7224683,33.74714663
2018,-123.279275,39.380975
2018,-121.2563077,38.7588419
2018,-121.2563077,38.7588419
2018,-118.7873472,36.55524444
2018,-118.5135621,34.31145364
2018,-117.830764,34.32666195
2018,-121.2891184,38.1516077
2018,-122.639405,38.42855833
2018,-120.7331014,35.22430505
2018,-122.2843048,37.44428468
2018,-121.9363125,36.49757645
2018,-119.5676418,37.74429978
2018,-122.3422575,37.43902876
2018,-118.01825,34.20163
2018,-122.6205679,38.39225659
2018,-122.1786693,37.3222017
2018,-122.2233099,37.17249068
2018,-117.7145897,33.86843911
2018,-117.717143,33.86801061
2018,-117.7186167,33.86802361
2018,-117.1385584,34.19855767
2018,-117.6017248,33.64715481
2018,-117.7807288,34.13604114
2018,-123.8032105,39.32197609
2018,-122.298429,37.44075935
2018,-120.6684633,35.46637167
2018,-122.2860833,37.43430632
2018,-117.8328709,34.32739676
2018,-116.7028011,33.78253101
2018,-122.2679528,37.11780294
2018,-122.4519937,38.55419768
2018,-122.4518435,38.55419099
2018,-122.4521225,38.55415743
2018,-122.4521654,38.55442591
2018,-118.5136624,34.31162664
2018,-121.1848491,37.69186126
2018,-121.1843867,37.69093667
2018,-122.6591127,38.01974104
2018,-122.1899598,37.31141834
2018,-116.842953,34.25786932
2018,-121.0989354,35.56285096
2018,-118.9694317,34.77500361
2018,-121.9366156,36.49749985
2018,-121.7603856,39.7725513
2018,-122.8601493,38.0556757
2018,-116.9014133,33.34287
2018,-117.8050706,34.07541307
2018,-117.8055054,34.08026333
2018,-120.6115417,39.76311333
2018,-122.2931407,37.43910618
2018,-118.513383,34.30885328
2018,-117.9305285,34.35625548
2018,-117.7091217,34.11830283
2018,-119.5787661,37.74456837
2018,-118.6886967,36.45401333
2018,-118.1529358,34.26207224
2018,-118.1453315,34.2176117
2018,-118.0186833,34.20073454
2018,-116.7271697,33.75552745
2018,-122.9746778,38.51746111
2018,-121.8026277,39.75253751
2018,-121.0208972,39.30958
