Date,Longitude,Latitude
2015,-118.307754,34.116263
2015,-118.4543876,34.01508268
2015,-118.201456,34.067495
2015,-122.023087,36.97177
2015,-118.307522,34.110819
2015,-118.5193533,34.21731391
2015,-118.5193474,34.21730213
2015,-118.5193454,34.21735645
2015,-118.367552,33.757806
2015,-118.7695935,34.33678552
2015,-118.7271925,34.25922162
2015,-121.289118,38.151608
2015,-118.193433,34.094252
2015,-118.274318,34.121402
2015,-118.381322,33.852756
2015,-118.066564,34.049003
2015,-118.176629,33.864065
2015,-118.270252,34.12308795
2015,-118.369102,33.865398
2015,-118.295492,34.146175
2015,-118.1150518,34.088723
2015,-118.062468,34.036464
2015,-118.411201,34.120238
2015,-121.650265,36.854727
2015,-121.711633,37.341697
2015,-122.2504024,37.74341286
2015,-118.756488,34.148368
2015,-118.285724,34.111117
2015,-122.269197,37.884149
2015,-122.818451,38.408061
2015,-118.306413,34.113212
2015,-118.307079,34.113527
2015,-118.306972,34.114585
2015,-118.307055,34.11423
2015,-118.307219,34.1135
2015,-118.306836,34.113438
2015,-118.306888,34.114689
2015,-122.091757,37.553936
2015,-118.307908,34.075067
2015,-117.3842275,33.97940842
2015,-118.307296,34.111162
2015,-121.031755,38.224815
2015,-118.307061,34.113879
2015,-118.307406,34.11385
2015,-118.3073903,34.11351107
2015,-118.1409411,34.20182061
2015,-118.0208421,34.05538277
2015,-122.469936,37.788339
2015,-117.890195,34.114121
2015,-118.36446,34.094417
2015,-118.353386,34.096298
2015,-121.799315,37.396701
2015,-118.145324,34.068211
2015,-118.132619,34.101854
2015,-118.11416,34.086264
2015,-118.123959,34.082659
2015,-118.072846,34.080565
2015,-118.28582,34.109395
2015,-119.643455,34.421727
2015,-118.096268,34.161117
2015,-118.490421,34.043097
2015,-118.121693,34.161546
2015,-118.291464,34.108023
2015,-118.007223,33.702835
2015,-118.255928,34.224965
2015,-118.276646,34.180538
2015,-118.276668,34.181748
2015,-118.29118,34.107971
2015,-118.149777,34.14061
2015,-118.138515,34.14821
2015,-118.2858304,34.10954899
2015,-118.402889,34.020266
2015,-118.122016,34.161586
2015,-118.2942,34.136554
2015,-118.121926,34.161464
2015,-118.121955,34.161539
2015,-118.314163,33.800503
2015,-118.276163,34.120583
2015,-117.920211,34.04702411
2015,-118.356385,34.064129
2015,-118.245496,34.085579
2015,-118.394558,34.036759
2015,-118.394503,34.03647
2015,-118.394773,34.0364
2015,-118.491536,34.05188
2015,-118.1151282,34.08835811
2015,-118.116189,34.088071
2015,-117.7111,34.089424
2015,-118.3045699,34.03942011
2015,-118.2858303,34.10931869
2015,-118.285835,34.109518
2015,-118.020623,34.137305
2015,-118.020571,34.13735
2015,-118.020487,34.137164
2015,-118.02061,34.13733
2015,-118.121977,34.16138
2015,-118.274607,34.132402
2015,-118.418525,34.053996
2015,-118.2942,34.136554
2015,-118.355777,34.063788
2015,-118.009987,34.1155
2015,-118.123943,34.174389
2015,-118.127015,34.095287
2015,-118.186945,33.943951
2015,-118.394676,34.036576
2015,-118.02205,34.136731
2015,-118.28566,33.71137
2015,-118.454504,34.048291
2015,-122.176337,37.382454
2015,-118.233378,34.109036
2015,-118.3401346,33.81538344
2015,-122.043943,37.920896
2015,-118.3647037,34.09574726
2015,-118.36468,34.095559
2015,-121.4536966,38.55860081
2015,-118.364798,34.094209
2015,-121.462505,38.577091
2015,-119.745601,36.811683
2015,-119.743159,36.813598
2015,-119.255855,34.436597
2015,-118.357546,34.063462
2015,-118.3714532,34.01294438
2015,-118.0451495,34.0340938
2015,-118.3645478,34.09426689
2015,-118.3648151,34.09417871
2015,-118.306752,33.92306
2015,-118.364826,34.09419787
2015,-118.308051,34.154171
2015,-118.417132,34.01284
2015,-118.450992,33.960703
2015,-118.1453751,34.06798398
2015,-118.388994,34.112475
2015,-122.050343,37.923405
2015,-118.262556,33.917812
2015,-118.096196,34.159369
2015,-118.544779,34.084525
2015,-118.097996,34.159528
2015,-118.25657,34.1017
2015,-118.25657,34.1017
2015,-118.2916214,34.10796846
2015,-118.343847,33.827066
2015,-122.478843,37.787452
2015,-118.150184,33.781079
2015,-119.78603,36.872167
2015,-118.097261,34.177232
2015,-118.5149659,34.0378361
2015,-118.144419,34.068201
2015,-122.044265,37.920666
2015,-118.364792,34.094099
2015,-118.364852,34.094209
2015,-118.364857,34.094215
2015,-118.226624,34.00167
2015,-118.4184438,34.05401555
2015,-118.3946061,34.03970355
2015,-122.082379,37.080909
2015,-118.150074,34.143623
2015,-118.121322,34.119658
2015,-118.364767,34.09412096
2015,-118.3648017,34.09425671
2015,-118.137579,34.173932
2015,-118.3945924,34.03965301
2015,-118.3945924,34.03965301
2015,-118.613154,34.485775
2015,-118.5323518,34.1764179
2015,-118.5338967,34.188065
2015,-118.533495,34.187861
2015,-121.788071,38.524048
2015,-122.050509,37.923096
2015,-118.416749,33.965137
2015,-118.416723,33.969545
2015,-118.331959,33.882348
2015,-119.794479,36.766281
2015,-118.411138,33.744593
2015,-121.9134324,37.53258869
2015,-117.8936666,33.63156733
2015,-118.517815,34.218302
2015,-118.517815,34.218302
2015,-121.311813,38.61711475
2015,-118.3968169,34.01623377
2015,-119.785851,36.738063
2015,-118.3089661,34.1808392
2015,-118.1135346,34.08679613
2015,-121.9308141,36.63209283
2015,-118.0564652,34.03595178
2015,-118.0041993,33.70485884
2015,-118.5032521,34.28662145
2015,-118.2933739,34.10278776
2015,-118.4746874,34.17452071
2015,-118.37408,33.82970339
2015,-117.8997135,34.01939408
2015,-121.9532893,36.97482306
2015,-119.7077313,36.82639194
2015,-121.940211,36.61921961
2015,-121.9375074,36.61961572
2015,-121.4809278,38.55512222
2015,-121.2924197,38.14872491
2015,-121.8946761,36.6002378
2015,-121.8946761,36.6002378
2015,-122.121401,37.83065868
2015,-118.0117039,33.69739452
2016,-118.3645158,34.09488896
2016,-122.26163,37.854123
2016,-122.02275,36.974901
2016,-117.9187871,34.04727524
2016,-118.3151405,34.07204718
2016,-118.364878,34.094061
2016,-118.25657,34.1017
2016,-118.0885055,33.80772357
2016,-118.42273,33.973878
2016,-121.2650311,38.66315753
2016,-118.25543,33.863801
2016,-118.4028203,34.0203975
2016,-118.4841117,34.005133
2016,-118.3649014,34.09419634
2016,-117.7450136,34.08567652
2016,-118.3575546,34.06279725
2016,-118.3575236,34.06290867
2016,-122.276294,38.27300826
2016,-119.795898,36.7675869
2016,-118.3357576,34.06507868
2016,-119.790693,36.76687544
2016,-118.354783,34.072031
2016,-119.7962446,36.7674545
2016,-119.7946938,36.76739169
2016,-117.3731237,33.99690036
2016,-118.3649538,34.09442728
2016,-118.3763258,34.15763469
2016,-118.356786,34.064335
2016,-118.0543912,34.0363513
2016,-122.078447,37.936955
2016,-118.3648773,34.09418487
2016,-118.451174,33.961137
2016,-118.381148,33.96308
2016,-118.357043,34.063859
2016,-118.2904771,34.13402936
2016,-122.2728004,38.09886572
2016,-118.399314,33.99975
2016,-118.3815828,34.16657464
2016,-118.3645787,34.09187097
2016,-118.25657,34.1017
2016,-119.797262,36.800344
2016,-117.9191847,34.04723135
2016,-118.4075375,34.02838634
2016,-117.90006,33.916681
2016,-117.759876,33.726838
2016,-121.147667,36.490714
2016,-118.3649057,34.09423169
2016,-118.3648068,34.09433319
2016,-117.9594675,33.93692179
2016,-117.9592874,33.93554972
2016,-118.137276,34.109025
2016,-118.237335,34.080926
2016,-118.3976269,34.01359564
2016,-118.3979014,34.01338668
2016,-118.3980933,34.01305893
2016,-118.3979792,34.01344614
2016,-117.865272,33.871774
2016,-117.917967,33.875982
2016,-116.469732,32.60758
2016,-118.209949,34.200829
2016,-118.364382,34.09664308
2016,-119.7597609,36.82889646
2016,-118.085931,33.817129
2016,-122.258928,37.807006
2016,-119.2160207,34.26617223
2016,-117.9183737,34.04711139
2016,-118.2903756,34.0726844
2016,-118.2901942,34.07286636
2016,-118.966915,34.15749226
2016,-118.4802771,34.3203626
2016,-118.25657,34.1017
2016,-118.25657,34.1017
2016,-118.497514,34.182131
2016,-118.358572,34.064606
2016,-118.386702,34.015746
2016,-118.0217239,34.13670042
2016,-119.6854919,36.75102772
2016,-118.3648269,34.09423194
2016,-118.086917,33.809553
2016,-118.1841652,33.94738095
2016,-118.4971165,34.0266562
2016,-118.3859446,33.97909363
2016,-118.3528481,34.09710185
2016,-118.172864,34.11911675
2016,-118.3916376,34.00596952
2016,-118.2835225,33.73000469
2016,-122.1060674,37.8899308
2016,-118.3762326,34.15607321
2016,-118.3644273,34.09402418
2016,-118.3648346,34.09435005
2016,-119.7946571,36.7661597
2016,-118.096837,33.841477
2016,-118.410736,33.900693
2016,-118.3572631,34.06410717
2016,-118.4209292,33.98602939
2016,-122.8639557,38.43294204
2016,-118.243685,34.052234
2016,-118.1268661,33.81172604
2016,-118.4498369,34.04388287
2016,-118.3735172,33.9638833
2016,-118.63003,34.191092
2016,-118.4094588,33.89446206
2016,-118.606873,34.27962363
2016,-122.1451968,37.69474421
2016,-118.368386,34.006923
2016,-122.3226346,37.95231015
2016,-118.270682,34.101266
2016,-118.41739,33.96753
2016,-118.2748952,34.1306661
2016,-118.2753148,34.13069104
2016,-118.5408825,34.23710089
2016,-118.3567724,34.06416417
2016,-118.356496,34.064001
2016,-118.089874,33.812279
2016,-118.358438,34.063326
2016,-118.356062,34.063992
2016,-118.356019,34.063126
2016,-118.393499,34.004306
2016,-118.144516,34.147785
2016,-118.3648054,34.09422689
2016,-118.3648089,34.09432034
2016,-118.3599978,33.85467276
2016,-117.850616,33.74910055
2016,-117.8491143,33.74854444
2016,-118.412951,33.898231
2016,-118.364867,34.09434086
2016,-118.3648145,34.09431157
2016,-118.415564,33.757512
2016,-118.5253709,34.04316518
2016,-118.5252041,34.04305334
2016,-121.9352977,36.61707596
2016,-118.133709,33.83210868
2016,-118.097287,34.182944
2016,-122.1466023,37.69428153
2016,-118.096333,34.181755
2016,-118.3529053,34.05189598
2016,-118.0966857,34.17643536
2016,-118.332013,33.78408
2016,-117.8498618,33.74966333
2016,-117.8499192,33.74900065
2016,-118.2688121,34.1056825
2016,-118.331756,34.09964
2016,-118.4118798,34.12050493
2016,-118.3672412,34.09373095
2016,-118.475318,34.178808
2016,-118.3457225,34.06121256
2016,-119.7965843,36.766532
2016,-118.497355,34.026593
2016,-118.498514,34.027855
2016,-119.797262,36.800344
2016,-119.797262,36.800344
2016,-119.772587,36.746842
2016,-117.9421837,34.11335847
2016,-122.1457034,37.69278176
2016,-118.43323,34.047235
2016,-122.0216922,37.82231576
2016,-121.982502,36.961023
2016,-119.88705,36.825663
2016,-122.1443119,37.6934822
2016,-118.3647744,34.09430775
2016,-118.364786,34.09415583
2016,-118.3648129,34.09413115
2016,-119.7945709,36.76555722
2016,-118.501657,34.031317
2016,-121.296252,38.146987
2016,-119.797262,36.800344
2016,-119.797262,36.800344
2016,-118.4028725,34.0202763
2016,-118.498632,34.026868
2016,-118.0889297,33.80716206
2016,-118.0878943,33.80656927
2016,-118.1306804,33.83160148
2016,-118.3645591,34.0940933
2016,-121.739036,36.821005
2016,-118.051136,34.013295
2016,-117.9179295,33.87539742
2016,-118.446893,34.05272346
2016,-118.3601392,34.09624921
2016,-118.498235,34.026735
2016,-118.2440981,34.05295748
2016,-118.3560131,34.06315475
2016,-118.4251581,35.75413347
2016,-122.481763,37.787671
2016,-117.8105711,34.10756921
2016,-117.872168,33.630133
2016,-118.485875,34.012311
2016,-122.138486,37.802725
2016,-118.0994638,34.18753092
2016,-117.1589811,32.72984768
2016,-118.350063,34.183463
2016,-118.1463581,34.06635349
2016,-118.078615,33.817648
2016,-118.350099,34.183516
2016,-118.209122,34.19981
2016,-118.3648197,34.09410659
2016,-121.437796,38.267651
2016,-118.3502206,34.18346275
2016,-121.3104944,38.60246737
2016,-118.350083,34.183448
2016,-118.20987,34.198519
2016,-118.3768842,34.01757361
2016,-117.19363,32.756747
2016,-118.1581873,34.14639187
2016,-122.2573907,37.80739158
2016,-122.2616781,37.85409124
2016,-118.0877173,33.80663704
2016,-122.3880986,37.79764343
2016,-118.491449,34.030145
2016,-118.3849369,34.04512346
2016,-118.2906502,34.07253161
2016,-122.261745,37.854214
2016,-117.7637707,33.86966717
2016,-121.9076684,37.34311139
2016,-118.222555,34.11384
2016,-118.4122603,33.89763905
2016,-118.0889452,33.82121374
2016,-118.5322977,34.1763739
2016,-118.3648556,34.09416895
2016,-118.3331206,33.88304638
2016,-118.3648641,34.0943387
2016,-118.223614,34.112121
2016,-121.9125159,37.72912769
2016,-122.8478798,38.40377969
2016,-118.3647245,34.09420956
2016,-122.4753018,37.79315163
2016,-121.767109,36.810252
2016,-118.4962477,34.02755218
2016,-117.9729199,33.68816456
2016,-122.1756693,37.363248
2016,-122.272478,37.8421871
2016,-118.6946421,34.27475482
2016,-118.3070261,34.11079481
2016,-118.2846367,33.78524667
2016,-118.2027304,34.09474537
2016,-122.262039,37.85411
2016,-122.272478,37.8421871
2016,-118.497355,34.026575
2016,-118.3047127,34.03928473
2016,-118.1605295,33.95712016
2016,-118.3547937,34.06368493
2016,-118.2104866,34.20119501
2016,-118.3648376,34.09418358
2016,-122.081034,37.08412066
2016,-118.210285,34.20028
2016,-117.9120419,34.06157472
2016,-118.3483349,33.8118271
2016,-119.2548037,34.43755772
2016,-118.350072,34.183459
2016,-118.350068,34.18344
2016,-118.7628932,34.26624188
2016,-122.4701397,37.7881773
2016,-118.6111665,34.27388585
2016,-118.0872667,33.80858841
2016,-118.3558977,34.06417883
2016,-118.5050488,34.17502966
2016,-118.5052373,34.17452843
2016,-118.2014,33.76328133
2016,-118.2656218,34.11683177
2016,-118.350218,34.183493
2016,-121.3117519,38.617251
2016,-121.3720078,38.4010146
2016,-121.3117519,38.617251
2016,-118.3746184,33.84902412
2016,-121.9357925,37.9410341
2016,-118.1610303,34.18720541
2016,-118.0358615,34.14024179
2016,-121.5155268,36.83094043
2016,-118.1297649,34.1339146
2016,-118.1604838,33.95717516
2016,-118.5470119,34.21829894
2016,-118.5471436,34.21848997
2016,-118.5477395,34.21747638
2016,-118.5477938,34.21740438
2016,-118.349372,34.094037
2016,-117.9710269,34.1534149
2016,-118.5484973,34.21841512
2016,-118.5473312,34.2173937
2016,-118.3646845,34.09579345
2016,-122.0439273,37.92043435
2016,-122.043817,37.920236
2016,-118.737413,34.14023862
2016,-121.35222,38.55216808
2016,-122.0613728,37.08581242
2016,-118.4058058,34.13009874
2016,-121.9273763,37.3153147
2016,-118.371334,34.08092529
2016,-118.3678812,34.0804132
2016,-118.2767815,34.07660964
2016,-118.288539,34.147102
2016,-118.0059743,33.70364189
2016,-118.276571,34.076999
2016,-118.4520042,33.961646
2016,-121.3505041,38.55320441
2016,-117.8658963,33.87166182
2016,-121.4629515,38.58781914
2016,-118.350087,34.183516
2016,-121.7120361,38.60706967
2016,-118.3645174,34.09252886
2016,-118.2959564,34.1569591
2016,-118.350082,34.183467
2016,-118.0901655,33.92528855
2016,-122.0453542,37.92205088
2016,-118.3561469,34.06272155
2016,-117.619076,34.114201
2016,-121.7200199,37.68214763
2016,-117.556093,34.132265
2016,-118.350214,34.183531
2016,-117.870294,34.070557
2016,-118.2342408,34.07814146
2016,-117.7278466,34.09966153
2016,-118.35003,34.183475
2016,-118.212091,34.201278
2016,-117.8712842,34.0713768
2016,-117.9108192,34.15641367
2016,-118.350188,34.183535
2016,-118.0766304,33.94042133
2016,-118.1132324,34.08741634
2016,-122.270965,37.840527
2016,-117.9505855,34.05574498
2016,-118.269208,34.15690812
2016,-118.2098,34.201266
2016,-118.4523046,33.9687049
2016,-118.7216789,34.1201017
2016,-118.0999209,34.14364923
2016,-117.1117408,32.64978097
2016,-122.272478,37.8421871
2016,-117.1418041,32.7212284
2016,-117.1410236,32.72043103
2016,-117.1418162,32.72123041
2016,-117.1418202,32.7196332
2016,-117.1413361,32.71964756
2016,-117.139248,32.72034441
2016,-121.4176923,38.57939163
2016,-117.9181633,33.87589162
2016,-118.0860811,33.82504682
2016,-118.0353449,34.1397292
2016,-118.144516,34.147785
2016,-118.144516,34.147785
2016,-118.211967,34.201083
2016,-122.2612453,37.80781502
2016,-120.376511,36.772305
2016,-118.7637734,34.26707662
2016,-118.3727198,34.1565528
2016,-118.4738266,34.17776088
2016,-118.0846824,33.82354947
2016,-118.38892,33.837309
2016,-118.37801,33.831391
2016,-118.374051,33.829729
2016,-118.374043,33.830054
2016,-118.330036,33.769685
2016,-118.5346484,34.18867759
2016,-118.383493,33.840277
2016,-118.343321,33.837357
2016,-118.378243,33.840604
2016,-122.0443618,37.92052321
2016,-121.4509714,38.60511677
2016,-118.3212271,34.19091148
2016,-118.3873823,34.05116839
2016,-122.4821546,37.78748571
2016,-118.4951271,34.02958172
2016,-118.4950376,34.03021031
2016,-117.9400241,33.71812624
2016,-118.3566027,34.06367232
2016,-118.4971619,34.02697436
2016,-118.3554338,34.0638079
2016,-118.49723,34.026523
2016,-118.4933853,34.02612074
2016,-118.1871865,34.1225552
2016,-118.2862668,34.15696039
2016,-118.4911913,34.03083548
2016,-118.4959983,34.02116124
2016,-121.0598003,38.66635442
2016,-117.7626112,33.8702448
2016,-121.923288,36.555239
2016,-122.483359,37.7918937
2016,-121.9428915,36.56675193
2016,-118.0869287,33.8095646
2016,-118.0041886,33.70453751
2016,-118.5954967,34.13899383
2016,-118.5954887,34.13899404
2016,-122.3368496,38.412208
2016,-119.8010633,34.4439
